job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source
KAGGLE_000233,2026-05-18,company_069,data scientist,United States,Unknown,Senior,78.67,78.67,"data scientist role. requiring skills: ['spark', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']. seniority level: Senior. work mode/status: Unknown. company: company_069. location: United States. industry: Technology.",kaggle
KAGGLE_000234,2026-03-23,company_438,data scientist,"New York City, New York, United States . On-site",on-site,Unknown,138.92,138.92,"data scientist role. requiring skills: []. seniority level: Unknown. work mode/status: on-site. company: company_438. location: New York City, New York, United States . On-site. industry: Technology.",kaggle
KAGGLE_000235,2026-04-23,company_440,data scientist,"Lexington, MA . Massachusetts, United States",Unknown,Senior,98.64,98.64,"data scientist role. requiring skills: ['aws', 'scikit-learn', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow']. seniority level: Senior. work mode/status: Unknown. company: company_440. location: Lexington, MA . Massachusetts, United States. industry: Technology.",kaggle
KAGGLE_000236,2026-05-17,company_449,data scientist,"New York, United States",Unknown,Lead,127.41,147.96,"data scientist role. requiring skills: ['tableau', 'sql', 'r', 'python']. seniority level: Lead. work mode/status: Unknown. company: company_449. location: New York, United States. industry: Technology.",kaggle
KAGGLE_000237,2026-02-23,company_450,data scientist,"Fort George G Meade, Maryland, United States . On-site",on-site,Senior,80.56,176.73,"data scientist role. requiring skills: []. seniority level: Senior. work mode/status: on-site. company: company_450. location: Fort George G Meade, Maryland, United States . On-site. industry: Technology.",kaggle
KAGGLE_000238,2026-05-09,company_421,data scientist,"São Paulo, São Paulo, Brazil . Fully Remote",remote,Mid,22.69,22.69,"data scientist role. requiring skills: ['sql', 'machine learning', 'python']. seniority level: Mid. work mode/status: remote. company: company_421. location: São Paulo, São Paulo, Brazil . Fully Remote. industry: Technology.",kaggle
KAGGLE_000239,2026-05-04,company_456,data scientist,"Sacramento, CA",on-site,Mid,104.3,155.59,"data scientist role. requiring skills: []. seniority level: Mid. work mode/status: on-site. company: company_456. location: Sacramento, CA. industry: Healthcare.",kaggle
KAGGLE_000240,2026-05-18,company_457,data scientist,"New York, United States . Minneapolis, MN . Chicago, IL",Unknown,Senior,61.65,76.45,"data scientist role. requiring skills: ['git', 'r', 'python', 'docker', 'sql', 'machine learning']. seniority level: Senior. work mode/status: Unknown. company: company_457. location: New York, United States . Minneapolis, MN . Chicago, IL. industry: Technology.",kaggle
KAGGLE_000241,2026-04-23,company_460,data scientist,"Bellevue, WA",on-site,Mid,110.56,176.73,"data scientist role. requiring skills: ['aws', 'git', 'python', 'sql', 'machine learning']. seniority level: Mid. work mode/status: on-site. company: company_460. location: Bellevue, WA. industry: Retail.",kaggle
KAGGLE_000242,2026-02-23,company_211,data scientist,"Bengaluru, Karnataka, India . Bengaluru East, Karnataka, India",on-site,Senior,24.77,24.77,"data scientist role. requiring skills: ['pytorch', 'python', 'docker', 'machine learning', 'kubernetes', 'deep learning', 'tensorflow']. seniority level: Senior. work mode/status: on-site. company: company_211. location: Bengaluru, Karnataka, India . Bengaluru East, Karnataka, India. industry: Healthcare.",kaggle
KAGGLE_000243,2026-04-30,company_438,data scientist,"New York City, New York, United States . On-site",on-site,Senior,136.08,136.08,"data scientist role. requiring skills: []. seniority level: Senior. work mode/status: on-site. company: company_438. location: New York City, New York, United States . On-site. industry: Technology.",kaggle
KAGGLE_000244,2026-04-23,company_461,data scientist,"Bengaluru, Karnataka, India . Hybrid",hybrid,Lead,12.66,12.66,"data scientist role. requiring skills: ['aws', 'machine learning', 'gcp', 'azure', 'deep learning']. seniority level: Lead. work mode/status: hybrid. company: company_461. location: Bengaluru, Karnataka, India . Hybrid. industry: Finance.",kaggle
KAGGLE_000245,2026-05-09,company_465,machine learning engineer,"Washington, DC . On-site",on-site,Senior,108.09,180.1,"machine learning engineer role. requiring skills: ['deep learning', 'aws', 'machine learning', 'python']. seniority level: Senior. work mode/status: on-site. company: company_465. location: Washington, DC . On-site. industry: Technology.",kaggle
KAGGLE_000246,2026-05-11,company_025,machine learning engineer,"Jersey City, NJ",on-site,Mid,131.52,147.96,"machine learning engineer role. requiring skills: ['aws', 'gcp', 'azure']. seniority level: Mid. work mode/status: on-site. company: company_025. location: Jersey City, NJ. industry: Technology.",kaggle
KAGGLE_000247,2026-05-09,company_468,data scientist,"Los Alamos, NM",Unknown,Senior,102.92,173.69,"data scientist role. requiring skills: ['git', 'r', 'python', 'sql', 'machine learning', 'database', 'deep learning']. seniority level: Senior. work mode/status: Unknown. company: company_468. location: Los Alamos, NM. industry: Energy.",kaggle
KAGGLE_000248,2026-01-23,company_470,Unknown Role,"Austin, TX",Unknown,Mid,61.65,61.65,"Unknown Role role. requiring skills: ['linux', 'python']. seniority level: Mid. work mode/status: Unknown. company: company_470. location: Austin, TX. industry: Education.",kaggle
KAGGLE_000249,2026-05-17,company_474,data scientist,"Irvine, CA",on-site,Senior,83.03,153.52,"data scientist role. requiring skills: ['amazon', 'pytorch', 'aws', 'python', 'java', 'machine learning', 'deep learning', 'keras', 'azure', 'tensorflow']. seniority level: Senior. work mode/status: on-site. company: company_474. location: Irvine, CA. industry: Technology.",kaggle
KAGGLE_000250,2026-05-04,company_475,data scientist,"Brisbane, CA",remote,Senior,147.97,190.71,"data scientist role. requiring skills: ['pandas', 'numpy', 'git', 'r', 'python', 'scikit-learn', 'machine learning', 'matplotlib']. seniority level: Senior. work mode/status: remote. company: company_475. location: Brisbane, CA. industry: Healthcare.",kaggle
KAGGLE_000251,2025-12-23,company_477,data scientist,"Mountain View, California, United States . On-site",on-site,Unknown,168.52,168.52,"data scientist role. requiring skills: []. seniority level: Unknown. work mode/status: on-site. company: company_477. location: Mountain View, California, United States . On-site. industry: Technology.",kaggle
KAGGLE_000252,2025-05-23,company_142,machine learning engineer,"New York, NY . Boston, MA . Los Angeles, CA",Unknown,Senior,131.53,230.17,"machine learning engineer role. requiring skills: ['pytorch', 'machine learning']. seniority level: Senior. work mode/status: Unknown. company: company_142. location: New York, NY . Boston, MA . Los Angeles, CA. industry: Technology.",kaggle
KAGGLE_000253,2026-04-23,company_480,data scientist,"Kansas City, KS . Hybrid",hybrid,Mid,68.23,107.69,"data scientist role. requiring skills: ['pytorch', 'r', 'python', 'machine learning', 'deep learning', 'tensorflow']. seniority level: Mid. work mode/status: hybrid. company: company_480. location: Kansas City, KS . Hybrid. industry: Healthcare.",kaggle
KAGGLE_000254,2026-05-01,company_482,data scientist,"Boston, MA . United States",on-site,Senior,98.64,98.64,"data scientist role. requiring skills: ['deep learning', 'machine learning']. seniority level: Senior. work mode/status: on-site. company: company_482. location: Boston, MA . United States. industry: Finance.",kaggle
KAGGLE_000255,2026-03-23,company_340,data scientist,"San Jose, CA . Hybrid",hybrid,Senior,101.52,174.97,"data scientist role. requiring skills: ['sql', 'machine learning', 'r', 'python']. seniority level: Senior. work mode/status: hybrid. company: company_340. location: San Jose, CA . Hybrid. industry: Technology.",kaggle
KAGGLE_000256,2026-05-16,company_484,data scientist,"San Diego, CA",on-site,Entry,73.16,98.65,"data scientist role. requiring skills: ['sql', 'machine learning', 'tableau']. seniority level: Entry. work mode/status: on-site. company: company_484. location: San Diego, CA. industry: Technology.",kaggle
KAGGLE_000257,2026-05-09,company_485,data scientist,United States . Fully Remote,remote,Senior,115.08,147.96,"data scientist role. requiring skills: ['pytorch', 'scikit-learn', 'python', 'java', 'machine learning', 'tensorflow']. seniority level: Senior. work mode/status: remote. company: company_485. location: United States . Fully Remote. industry: Technology.",kaggle
KAGGLE_000258,2026-04-23,company_486,data scientist,"Bengaluru, Karnataka, India",Unknown,Senior,17.99,17.99,"data scientist role. requiring skills: ['pytorch', 'aws', 'python', 'docker', 'gcp', 'kubernetes', 'azure']. seniority level: Senior. work mode/status: Unknown. company: company_486. location: Bengaluru, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000259,2026-05-16,company_313,data scientist,"Toronto, Ontario, Canada . Hybrid",hybrid,Senior,66.11,66.11,"data scientist role. requiring skills: ['machine learning', 'python']. seniority level: Senior. work mode/status: hybrid. company: company_313. location: Toronto, Ontario, Canada . Hybrid. industry: Finance.",kaggle
KAGGLE_000260,2026-04-28,company_488,data scientist,"Boston, MA . บอสตัน, รัฐแมสซาชูเซตส์, สหรัฐ",Unknown,Senior,124.69,155.8,"data scientist role. requiring skills: ['r', 'python', 'sql', 'machine learning', 'tableau']. seniority level: Senior. work mode/status: Unknown. company: company_488. location: Boston, MA . บอสตัน, รัฐแมสซาชูเซตส์, สหรัฐ. industry: Healthcare.",kaggle
KAGGLE_000261,2026-05-20,company_490,data scientist,"Overland Park, KS . Frisco, TX . Bellevue, WA . Hybrid",hybrid,Entry,70.94,127.99,"data scientist role. requiring skills: ['sql', 'machine learning', 'r', 'python']. seniority level: Entry. work mode/status: hybrid. company: company_490. location: Overland Park, KS . Frisco, TX . Bellevue, WA . Hybrid. industry: Technology.",kaggle
KAGGLE_000262,2026-05-21,company_268,data scientist,"Singapore, Singapore",Unknown,Mid,60.34,60.34,"data scientist role. requiring skills: ['spark', 'git', 'python', 'sql', 'hadoop']. seniority level: Mid. work mode/status: Unknown. company: company_268. location: Singapore, Singapore. industry: Finance.",kaggle
KAGGLE_000263,2026-05-19,company_499,data scientist,"Lake Mary, FL . Hybrid",hybrid,Lead,98.65,98.65,"data scientist role. requiring skills: ['sql', 'kubernetes', 'machine learning', 'python']. seniority level: Lead. work mode/status: hybrid. company: company_499. location: Lake Mary, FL . Hybrid. industry: Finance.",kaggle
KAGGLE_000264,2025-12-23,company_500,data scientist,"Vilniaus, Lithuania . Nzalae/ Nzawa locations, Kitui County, Kenya . Hybrid",hybrid,Senior,5.35,7.4,"data scientist role. requiring skills: ['aws', 'database', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure']. seniority level: Senior. work mode/status: hybrid. company: company_500. location: Vilniaus, Lithuania . Nzalae/ Nzawa locations, Kitui County, Kenya . Hybrid. industry: Technology.",kaggle
KAGGLE_000265,2026-05-09,company_503,data scientist,"Brazil, Sao Paulo . On-site",on-site,Mid,25.99,35.74,"data scientist role. requiring skills: []. seniority level: Mid. work mode/status: on-site. company: company_503. location: Brazil, Sao Paulo . On-site. industry: Technology.",kaggle
KAGGLE_000266,2026-05-21,company_513,data scientist,"Washington, DC",Unknown,Senior,131.52,164.4,"data scientist role. requiring skills: ['spark', 'r', 'python', 'sql', 'machine learning']. seniority level: Senior. work mode/status: Unknown. company: company_513. location: Washington, DC. industry: Technology.",kaggle
KAGGLE_000267,2026-05-21,company_516,data scientist,Fully Remote,remote,Unknown,115.09,127.42,data scientist role. requiring skills: []. seniority level: Unknown. work mode/status: remote. company: company_516. location: Fully Remote. industry: Technology.,kaggle
KAGGLE_000268,2026-05-16,company_517,data scientist,Fully Remote,remote,Lead,230.16,230.16,data scientist role. requiring skills: []. seniority level: Lead. work mode/status: remote. company: company_517. location: Fully Remote. industry: Technology.,kaggle
KAGGLE_000269,2026-05-10,company_521,data scientist,"San Francisco, CA . Chicago, IL . Seattle, WA . New York, NY",Unknown,Senior,102.76,139.75,"data scientist role. requiring skills: ['pandas', 'sql', 'python']. seniority level: Senior. work mode/status: Unknown. company: company_521. location: San Francisco, CA . Chicago, IL . Seattle, WA . New York, NY. industry: Technology.",kaggle
KAGGLE_000270,2026-02-23,company_523,data scientist,"Alpharetta, GA",remote,Senior,74.23,123.63,"data scientist role. requiring skills: ['pandas', 'numpy', 'aws', 'scikit-learn', 'python', 'scipy', 'database', 'matplotlib']. seniority level: Senior. work mode/status: remote. company: company_523. location: Alpharetta, GA. industry: Healthcare.",kaggle
KAGGLE_000271,2026-05-19,company_524,data scientist,"Orlando, FL",on-site,Senior,87.45,97.02,"data scientist role. requiring skills: ['amazon', 'azure', 'machine learning']. seniority level: Senior. work mode/status: on-site. company: company_524. location: Orlando, FL. industry: Technology.",kaggle
KAGGLE_000272,2026-05-16,company_527,data scientist,"Plainsboro, NJ",Unknown,Senior,117.98,117.98,"data scientist role. requiring skills: ['deep learning']. seniority level: Senior. work mode/status: Unknown. company: company_527. location: Plainsboro, NJ. industry: Healthcare.",kaggle
