job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source,experience_source,salary_source,salary_is_predicted,api_salary_min_raw,api_salary_max_raw,category,source_query,source_location,redirect_url
INDIA2025_230925929851,2026-05-13,Purview Services,Big Data Engineer,Davangere,full_time,Mid,15.0,25.0,"Big Data Engineer role. Required skills: SCALA,Hadoop,Big Data Engineer,Spark,AWS,Big Data,Data. Experience level: Mid. Employment type: full_time. Company: Purview Services. Location: Davangere. Job description: Required Skills: . Strong experience with AWS Data Services (Glue,Redshift,S3,Lambda,Kinesis,Athena) Experience with ETL / ELT pipeline design and data warehousing concepts Experience with Kafka or Kinesis for real-time data streaming Hands-on experience with data security and governance",indian_job_market_2025,,,,,,,,,
INDIA2025_11025500822,2026-05-21,Amgen Inc,Reporting and Analytics Manager,Hyderabad,full_time,Associate,8.0,17.0,"Reporting and Analytics Manager role. Required skills: Computer science,Version control,data science,Pharma,Analytical,Machine learning,Life sciences,SQL. Experience level: Associate. Employment type: full_time. Company: Amgen Inc. Location: Hyderabad. Job description: Bachelor s degree in Computer Science,Engineering,Statistics,or a related quantitative field and 7+ years of experience in data analytics or data science. PhD in Computer Science,Engineering,Statistics,or a related quantitative field and 2+ year(s) of experience in data analytics or data science Life sciences or pharma experience,with proven application of data science",indian_job_market_2025,,,,,,,,,
INDIA2025_300925012682,2026-05-20,Mindpower Institute Of English  Computer Educatio N,Social Media Manager,Rewari,full_time,Entry,1.2,1.8,"Social Media Manager role. Required skills: Social Media Campaigns,Online Advertising,Online Branding,Social Media,Posting,Internet Marketing,Digital Campaigns,Social Media Marketing. Experience level: Entry. Employment type: full_time. Company: Mindpower Institute Of English Computer Educatio N. Location: Rewari. Job description: Responsibilities: * Create engaging content for Facebook & Instagram * Monitor analytics & adjust strategies * Collaborate with team on campaigns & promotions * Manage social media presence & campaigns * Optimize Google Business Profile Performance bonus Job/soft skill training",indian_job_market_2025,,,,,,,,,
INDIA2025_230925026582,2026-05-13,Yucca It Solutions,Senior .Net Developer / Senior Application Developer,Bengaluru(Ramanagara +4),full_time,Senior,9.0,19.0,"Senior .Net Developer / Senior Application Developer role. Required skills: Maintenance,.Net Application Developer,Application Support,.Net,SQL,Development,Senior,Application. Experience level: Senior. Employment type: full_time. Company: Yucca It Solutions. Location: Bengaluru(Ramanagara +4). Job description: Experience with Entity Framework,LINQ,and Web APIs The ideal candidate should have strong proficiency in C#,ASP.NET,and SQL Server,along with a solid understanding of software development best practices and agile methodologies Technical Skills Required. Strong experience in C#,ASP.NET,.NET Core",indian_job_market_2025,,,,,,,,,
INDIA2025_270925012481,2026-05-18,Glauben Technologies,Hiring For Python with Appium-Infosys-Pune,Pune,full_time,Mid,13.0,18.0,"Hiring For Python with Appium-Infosys-Pune role. Required skills: Automation,Appium,Python,Medical,Hiring. Experience level: Mid. Employment type: full_time. Company: Glauben Technologies. Location: Pune. Job description: Role & responsibilities • Bachelors degree in computer science, Engineering, or a related field (or equivalent experience). • 5+ years of experience in software testing, with a focus on test automation. • Strong proficiency in Appium and Python for test automation. • Experience with manual testing and a solid understanding of testing principles. • Familiarity with test management and issue tracking tools such as Jira. • Knowledge of version control systems like Git. • Strong analytical and problem-solving skills. • Excellent communication and interpersonal skills. • Ability to work independently and as part of a team. • Experience in Agile/Scrum development environments is a plus. • Knowledge of Object-Oriented Programming (OOP) concepts. • Familiarity with requirements analysis, system/software integration, and verification. • Experience with tools to evaluate application performance and memory utilization. • Knowledge of Low Energy Bluetooth Stack. • Experience ",indian_job_market_2025,,,,,,,,,
INDIA2025_260925920855,2026-05-16,Talent21,Urgent job Opening Python Developer with Pandas,Hybrid - Hyderabad,full_time,Mid,10.0,14.0,"Urgent job Opening Python Developer with Pandas role. Required skills: Pandas,Fast API,Python,SQL,API,Development. Experience level: Mid. Employment type: full_time. Company: Talent21. Location: Hybrid - Hyderabad. Job description: Job description: Python Developer with Pandas Python, Fast API, Pandas, SQL",indian_job_market_2025,,,,,,,,,
INDIA2025_230925930074,2026-05-13,Purview India Consulting And  Services  Llp,Senior Data Engineer,Hybrid - Nalgonda,full_time,Mid,15.0,25.0,"Senior Data Engineer role. Required skills: Airflow,SCALA,CICD,Spark,Python,Jenkins,Pyspark,Test. Experience level: Mid. Employment type: full_time. Company: Purview India Consulting And Services Llp. Location: Hybrid - Nalgonda. Job description: Experience with CICD,Jenkins,Jira,Confluence,GitHub or other similar Agile Scrum technologies and automated deployment tools (Ansible & Jenkins) Knowledge and experience of test methodologies,developing test plans and execution of test cases (smoke / unit/integration / performance testing) API experience (Java) 5+ Experience in data engineering projects",indian_job_market_2025,,,,,,,,,
INDIA2025_240925930806,2026-05-14,Wenger & Watson,Azure Data Engineer,Bengaluru,full_time,Mid,11.0,21.0,"Azure Data Engineer role. Required skills: Azure Databricks,Data Bricks,Azure Data Factory,Azure Synapse,Azure Data Lake,Azure Analysis Services,Azure Sql Dw,SQL Azure. Experience level: Mid. Employment type: full_time. Company: Wenger & Watson. Location: Bengaluru. Job description: Should have basic understanding of Batch Account configuration,and various control and monitoring options Should be able to write complex SQL queries Should be able to coordinate independently with business stakeholders and understand the business requirements Strong hands-on experience on Python or Scala Hands on experience on Azure Data Factory",indian_job_market_2025,,,,,,,,,
INDIA2025_31025001714,2026-05-22,Epam Systems,Lead DevOps Engineer - Azure,"Hybrid - Hyderabad, Chennai, Coimbatore",full_time,Senior,32.5,37.5,"Lead DevOps Engineer - Azure role. Required skills: Github Actions,Microsoft Azure,Kubernetes,Terraform,Ansible,Azure Devops,SQL,Github. Experience level: Senior. Employment type: full_time. Company: Epam Systems. Location: Hybrid - Hyderabad, Chennai, Coimbatore. Job description: Strong CI / CD pipeline configuration and management experience (GitHub Actions,Jenkins) Hands-on experience with cloud platforms (Azure required Solid experience with artifact management and quality gates (Artifactory,SonarQube) Experience with monitoring,logging,tracing (Grafana,Dynatrace,ClickHouse)",indian_job_market_2025,,,,,,,,,
INDIA2025_230925929982,2026-05-13,Purview India Consulting And  Services  Llp,Gcp Data Engineer,Hybrid - Indapur,full_time,Mid,13.0,15.0,"Gcp Data Engineer role. Required skills: Data Engineering,Bigquery,SQL Queries,ETL,SQL,Etl Pipelines,Java,GCP. Experience level: Mid. Employment type: full_time. Company: Purview India Consulting And Services Llp. Location: Hybrid - Indapur. Job description: Role & responsibilities . Strong knowledge in SQL/ BigQuery. Java/ Python development experience. Nice to have - experience in GCP Dataflow,Apache Beam and Cloud-Composer. LOOKING FOR IMMEDIATE JOINERS ONLY WHO CAN JOIN WITHIN 15-20 DAYS)",indian_job_market_2025,,,,,,,,,
INDIA2025_260925019565,2026-05-16,Infogrowth,Python Fullstack Developer (Azure | Databricks),"Hybrid - Indore, Pune",full_time,Senior,27.5,30.0,"Python Fullstack Developer (Azure | Databricks) role. Required skills: RESTful API,Javascript,API,Azure Cloud Services,Python,Banking Domain,Azure,PySpark. Experience level: Senior. Employment type: full_time. Company: Infogrowth. Location: Hybrid - Indore, Pune. Job description: We are hiring a Python Fullstack Developer with 8 15 yrs of experience in Python,Azure,and JavaScript",indian_job_market_2025,,,,,,,,,
INDIA2025_31025009153,2026-05-23,Biotecnika Info Labs,Seo Executive,Bengaluru,full_time,Entry,30.0,45.0,"Seo Executive role. Required skills: Search Engine Optimization,SEO Analysis,Screaming Frog,Google Analytics,Website Traffic,Technical Seo,Keyword Research,Semrush. Experience level: Entry. Employment type: full_time. Company: Biotecnika Info Labs. Location: Bengaluru. Job description: Knowledge of HTML and CSS basics (preferred but not mandatory) Experience: 13 years of hands-on experience in SEO with proven results",indian_job_market_2025,,,,,,,,,
INDIA2025_190525010707,2026-05-13,IT Bridge Consultants,ML Engineer - Radar,"Kochi, Coimbatore, Thiruvananthapuram",full_time,Associate,18.0,30.0,"ML Engineer - Radar role. Required skills: Radar Signal Processing,DSP,Mathlab,Python,Ml,C++,C,Algorithms. Experience level: Associate. Employment type: full_time. Company: IT Bridge Consultants. Location: Kochi, Coimbatore, Thiruvananthapuram. Job description: M Tech / Ph D in Computer Science or Electrical or Computer Engineering preferred Radar Machine Learning Engineer with 3-5 years of experience in machine learning,systems engineering,Sensor development & digital signal processing Hands-on coding experience in C or C++",indian_job_market_2025,,,,,,,,,
INDIA2025_270925007796,2026-05-17,Keen Strides Consultants,Power Apps Developer,Vadodara,full_time,Associate,3.0,5.4,"Power Apps Developer role. Required skills: Azure Active Directory,Power Bi,MS Office,Power Apps Development,Powerapps,Entra Id,Github,Power Platform. Experience level: Associate. Employment type: full_time. Company: Keen Strides Consultants. Location: Vadodara. Job description: - 3 years of Exp. in M365 environments and Power Platform - Experience in Power Platform (Power Apps, Power Automate, Power BI & Power Pages) - Exp. in Identity Management in Entra ID - Knowledge in Azure DevOps or at least GitHub Repositories",indian_job_market_2025,,,,,,,,,
INDIA2025_90925029815,2026-05-16,Apexon,Java Full Stack Developer,"Hyderabad, Bengaluru",full_time,Associate,10.0,18.0,"Java Full Stack Developer role. Required skills: Spring Boot,Java Fullstack,Microservices,React.Js,Java,Hibernate,Spring Mvc,J2Ee. Experience level: Associate. Employment type: full_time. Company: Apexon. Location: Hyderabad, Bengaluru. Job description: Collaborate with cross-functional teams (QA,DevOps,Product) in Agile / Scrum setup. . Troubleshoot production issues and provide timely fixes. . Technical Skills Required Database: SQL (MySQL / Postgres),NoSQL (MongoDB preferred). Tools & Practices: Git,Maven / Gradle,Jenkins,Docker (bonus: Kubernetes).",indian_job_market_2025,,,,,,,,,
INDIA2025_230925929839,2026-05-13,Purview Services,Big Data Engineer,Bengaluru,full_time,Mid,15.0,25.0,"Big Data Engineer role. Required skills: SCALA,Hadoop,Big Data Engineer,Spark,AWS,Big Data,Data. Experience level: Mid. Employment type: full_time. Company: Purview Services. Location: Bengaluru. Job description: Required Skills: . Strong experience with AWS Data Services (Glue,Redshift,S3,Lambda,Kinesis,Athena) Experience with ETL / ELT pipeline design and data warehousing concepts Experience with Kafka or Kinesis for real-time data streaming Hands-on experience with data security and governance",indian_job_market_2025,,,,,,,,,
