job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source,true_role_label
JOB00165,2025-08-13,InsightWorks Global,Senior AI Engineer,Delhi NCR,Full-time,Senior,21,29,"InsightWorks Global is hiring a Senior AI Engineer in Delhi NCR. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Airflow, LLM, LangChain, OpenAI API, Prompt Engineering, Python, RAG, Spark, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00166,2025-09-25,PeopleData Systems,Senior Data Scientist,Gurgaon,Contract,Senior,21,25,"PeopleData Systems is hiring a Senior Data Scientist in Gurgaon. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Visualization, ETL, Excel, Gemini API, LLM, Machine Learning, Model Evaluation, Prompt Engineering, Python, RAG, SQL, Scikit-learn, Semantic Search, Statistics and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Scientist
JOB00167,2025-10-24,PeopleData Systems,Junior NLP Engineer,Delhi NCR,Full-time,Entry,6,11,"PeopleData Systems is hiring a Junior NLP Engineer in Delhi NCR. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, ETL, Econometrics, Excel, Information Extraction, LLM, Natural Language Processing, OpenAI API, Prompt Engineering, Python, RAG, SQL, Semantic Search and Sentence Transformers. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,NLP Engineer
JOB00168,2025-11-15,QuantEdge Solutions,Data Analyst,Coimbatore,Contract,Mid,11,21,"QuantEdge Solutions is hiring a Data Analyst in Coimbatore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Visualization, Excel, Gemini API, KPI Reporting, LLM, LangChain, Machine Learning, Power BI, Prompt Engineering, SQL, Semantic Search, Statistics and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Analyst
JOB00169,2025-12-02,CareerMap Technologies,Senior ML Engineer,Chennai,Full-time,Senior,23,32,"CareerMap Technologies is hiring a Senior ML Engineer in Chennai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Docker, Excel, Gemini API, MLOps, Machine Learning, Model Evaluation, OpenAI API, Power BI, Prompt Engineering, Python, RAG, SQL, Scikit-learn, Semantic Search and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,ML Engineer
JOB00170,2026-01-23,FutureWorks Analytics,Junior Data Scientist,Remote India,Contract,Entry,7,15,"FutureWorks Analytics is hiring a Junior Data Scientist in Remote India. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Visualization, ETL, Econometrics, Gemini API, Machine Learning, Model Evaluation, Prompt Engineering, Python, RAG, SQL, Scikit-learn, Statistics and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Scientist
JOB00171,2026-02-01,BrightPath Analytics,ML Engineer,Mumbai,Full-time,Mid,15,23,"BrightPath Analytics is hiring a ML Engineer in Mumbai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Data Visualization, Docker, Econometrics, Excel, LLM, LangChain, MLOps, Machine Learning, Model Evaluation, Prompt Engineering, Python, RAG, Scikit-learn, Semantic Search and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,ML Engineer
JOB00172,2026-03-21,PeopleData Systems,AI Engineer,Mumbai,Full-time,Mid,16,25,"PeopleData Systems is hiring a AI Engineer in Mumbai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Airflow, Data Visualization, ETL, Econometrics, Gemini API, LLM, LangChain, Prompt Engineering, Python, RAG, Scikit-learn, Semantic Search and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00173,2026-04-11,FutureWorks Analytics,Senior AI Engineer,Coimbatore,Full-time,Senior,22,32,"FutureWorks Analytics is hiring a Senior AI Engineer in Coimbatore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Econometrics, Gemini API, LLM, LangChain, Model Evaluation, OpenAI API, Prompt Engineering, Python, RAG, Spark, Statistics, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00174,2026-05-22,TalentGraph AI,Junior Business Analyst,Mumbai,Full-time,Entry,7,17,"TalentGraph AI is hiring a Junior Business Analyst in Mumbai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Business Recommendations, Data Visualization, Excel, Gemini API, KPI Reporting, LangChain, Machine Learning, OpenAI API, Power BI, Prompt Engineering, RAG, SQL, Scikit-learn, Spark and Stakeholder Communication. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Business Analyst
JOB00175,2024-01-04,BrightPath Analytics,Senior NLP Engineer,Noida,Full-time,Senior,23,28,"BrightPath Analytics is hiring a Senior NLP Engineer in Noida. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include ETL, Information Extraction, LLM, Model Evaluation, Natural Language Processing, Power BI, Python, RAG, SQL, Semantic Search and Sentence Transformers. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,NLP Engineer
